Job,ClassJobLevel,Name,Description,Cast,Cooldown
BLU,1,the Look,"Deals unaspected damage to all enemies in a cone before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Increased enmity",2.0,2.5
BLU,1,Sharpened Knife,"Deals physical damage with a potency of 220.
Additional Effect: Potency is increased to 450 when target is stunned",1.0,2.5
BLU,1,Loom,"Move quickly to the specified location.
Cannot be executed while bound.",1.0,2.5
BLU,1,Flame Thrower,"Deals fire damage to all enemies in a cone before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.",2.0,2.5
BLU,1,Faze,"Stuns all enemies in a cone before you.
Duration: 6s",2.0,2.5
BLU,1,Glower,"Deals lightning damage to all enemies in a straight line before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Paralysis
Duration: 6s",2.0,2.5
BLU,1,Missile,"Deals damage equal to 50% of target's current HP.
Chance of successful attack is low. Has no effect on enemies whose level is higher than your own.",2.0,2.5
BLU,1,White Wind,Restores own HP and the HP of all nearby party members by an amount equal to your current HP.,2.0,2.5
BLU,1,Final Sting,"Deals physical damage with a potency of 2,000 while incapacitating self.
Additional Effect: Inflicts Brush with Death on self
Duration: 600s
Effect will not be removed upon revival or further incapacitation.
Cannot be executed while under the effect of Brush with Death.",2.0,2.5
BLU,1,Self-destruct,"Deals fire damage with a potency of 1,500 to all nearby enemies while incapacitating self.
Additional Effect: Potency is increased to 1,800 when you are under the effect of Toad Oil
Additional Effect: Inflicts Brush with Death on self
Duration: 600s
Effect will not be removed upon revival or further incapacitation.
Cannot be executed while under the effect of Brush with Death.",2.0,2.5
BLU,1,Transfusion,"Restores all HP and MP of a single party member while incapacitating self.
Additional Effect: Inflicts Brush with Death on self
Duration: 600s
Effect will not be removed upon revival or further incapacitation.
Cannot be executed while under the effect of Brush with Death.",2.0,2.5
BLU,1,Toad Oil,"Increases evasion by 20%.
Duration: 180s",2.0,2.5
BLU,1,Off-guard,"Increases target's damage taken by 5%.
Duration: 15s
Recast timer cannot be affected by other spells. However, this action shares a recast timer with Peculiar Light.",1.0,60.0
BLU,1,Sticky Tongue,"Draws target towards caster.
Additional Effect: Stun
Duration: 4s
Additional Effect: Increased enmity",2.0,2.5
BLU,1,Tail Screw,"Reduces target's HP to a single digit.
Chance of successful attack is low. Has no effect on enemies whose level is higher than your own.",2.0,2.5
BLU,1,Level 5 Petrify,"Petrifies all enemies in a cone before you.
Duration: 20s
Chance of successful attack is low.
Enemy level must be a multiple of 5. Has no effect on enemies whose level is higher than your own.",2.0,2.5
BLU,1,Moon Flute,"Grants the effect of Waxing Nocturne, increasing damage dealt by 50% and movement speed by 30%.
Duration: 15s
When effect ends, the player is afflicted with Waning Nocturne, preventing the use of auto-attack, weaponskills, spells, or abilities.
Duration: 15s",2.0,2.5
BLU,1,Doom,"Inflicts Doom on target.
Duration: 15s
When effect expires, the target will be KO'd.
Chance of successful attack is low. Has no effect on enemies whose level is higher than your own.",2.0,2.5
BLU,1,Mighty Guard,"Reduces damage taken by 40% while reducing damage dealt by 40%, increasing enmity generation, and preventing casting interruptions via damage taken.
Effect ends upon reuse.",2.0,2.5
BLU,1,Ice Spikes,"Counters enemies with ice damage every time you suffer physical damage.
Counter Potency: 40
Duration: 15s
Effect cannot be stacked with Veil of the Whorl or Schiltron.
Additional Effect: 50% chance that when you are struck, the striker will be afflicted with Slow +20%
Duration: 15s",2.0,2.5
BLU,1,the Ram's Voice,"Deals ice damage to all nearby enemies with a potency of 220 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Deep Freeze
Duration: 12s",2.0,2.5
BLU,1,the Dragon's Voice,"Deals lightning damage to all nearby enemies with a potency of 200 for the first enemy, and 50% less for all remaining enemies.
Enemies within an 8-yalm radius will be unaffected.
Additional Effect: Paralysis
Duration: 9s
Additional Effect: Potency is increased to 400 against most enemies afflicted with Deep Freeze. The Deep Freeze effect is also removed.",2.0,2.5
BLU,1,Peculiar Light,"Increases magic damage taken by all nearby enemies by 5%.
Duration: 15s
Recast timer cannot be affected by other spells. However, this action shares a recast timer with Off-guard.",1.0,60.0
BLU,1,Ink Jet,"Deals unaspected damage to all enemies in a cone before you with a potency of 200 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Blind
Duration: 30s",2.0,2.5
BLU,1,Flying Sardine,"Deals physical damage with a potency of 10.
Additional Effect: Interrupts target",0.0,2.5
BLU,1,Diamondback,"Reduces damage taken by 90% and nullifies most knockback and draw-in effects.
Unable to move or take action for the duration of this effect.
Duration: 10s
If used when Waxing Nocturne is active, its effect will transition immediately to Waning Nocturne.
The effect of this action cannot be ended manually.",2.0,2.5
BLU,1,Fire Angon,"Deals physical fire damage to target and all enemies nearby it with a potency of 200 for the first enemy, and 50% less for all remaining enemies.",1.0,2.5
BLU,1,Feather Rain,"Deals wind damage with a potency of 220 to all enemies at a designated location.
Additional Effect: Wind damage over time
Potency: 40
Duration: 6s
Shares a recast timer with Eruption.",0.0,30.0
BLU,1,Eruption,"Deals fire damage with a potency of 300 to all enemies at a designated location.
Shares a recast timer with Feather Rain.",0.0,30.0
BLU,1,Mountain Buster,"Deals physical earth damage to all enemies in a cone before you with a potency of 400 for the first enemy, and 50% less for all remaining enemies.
Shares a recast timer with Shock Strike.",0.0,60.0
BLU,1,Shock Strike,"Deals lightning damage to target and all enemies nearby it with a potency of 400 for the first enemy, and 50% less for all remaining enemies.
Shares a recast timer with Mountain Buster.",0.0,60.0
BLU,1,Glass Dance,"Deals ice damage to all enemies in a wide arc to your fore and flanks with a potency of 350 for the first enemy, and 50% less for all remaining enemies.
Shares a recast timer with Veil of the Whorl.",0.0,90.0
BLU,1,Veil of the Whorl,"Counters enemies with water damage every time you suffer damage.
Counter Potency: 50
Duration: 30s
Effect cannot be stacked with Ice Spikes or Schiltron.
Shares a recast timer with Glass Dance.",0.0,90.0
BLU,1,Alpine Draft,"Deals wind damage to all enemies in a straight line before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.",2.0,2.5
BLU,1,Protean Wave,"Deals water damage to all enemies in a cone before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: 15-yalm knockback",2.0,2.5
BLU,1,Northerlies,"Deals ice damage to all enemies in a cone before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Enemies affected by Dropsy are frozen. The Dropsy effect is also removed.
Duration: 20s",2.0,2.5
BLU,1,Electrogenesis,"Deals lightning damage to target and all enemies nearby it with a potency of 220 for the first enemy, and 50% less for all remaining enemies.",2.0,2.5
BLU,1,Kaltstrahl,"Deals physical damage to all enemies in a cone before you with a potency of 220 for the first enemy, and 50% less for all remaining enemies.",2.0,2.5
BLU,1,Abyssal Transfixion,"Deals physical damage with a potency of 220.
Additional Effect: Paralysis
Duration: 30s",2.0,2.5
BLU,1,Chirp,"Puts all nearby enemies to sleep.
Duration: 40s
Cancels auto-attack upon execution.",2.0,2.5
BLU,1,Eerie Soundwave,Removes one beneficial effect from all nearby enemies.,2.0,2.5
BLU,1,Pom Cure,"Restores target's HP.
Cure Potency: 100
Cure potency is increased to 500 when you are under the effect of Aetheric Mimicry: Healer.",1.5,2.5
BLU,1,Gobskin,"Creates a barrier around self and all nearby party members that absorbs damage equivalent to a heal of 100 potency.
Duration: 30s
Barrier strength is increased to absorb damage equivalent to a heal of 250 potency when you are under the effect of Aetheric Mimicry: Healer.
Effect cannot be stacked with those of scholar's Galvanize or sage's Eukrasian Diagnosis and Eukrasian Prognosis.",2.0,2.5
BLU,1,Magic Hammer,"Deals unaspected damage to target and all enemies nearby it with a potency of 250 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Lowers intelligence and mind attributes by 10%
Duration: 10s
Additional Effect: Restores 10% of maximum MP
Shares a recast timer with Candy Cane.",1.0,90.0
BLU,1,Avail,"Direct damage intended for you to another party member.
Duration: 12s
Can only be executed when member is within 10 yalms. Does not activate with certain attacks.
This action does not share a recast timer with any other actions.",1.0,120.0
BLU,1,Frog Legs,"Provoke nearby enemies, placing yourself at the top of their enmity list.",1.0,2.5
BLU,1,Sonic Boom,Deals wind damage with a potency of 210.,1.0,2.5
BLU,1,Whistle,"Increases the potency of the next physical damage spell cast by 80%.
Duration: 30s
Effect cannot be stacked with Boost.",1.0,2.5
BLU,1,White Knight's Tour,"Deals unaspected damage to all enemies in a straight line before you with a potency of 200 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Potency is increased to 400 when enemies are bound. The Bind effect is also removed.
Additional Effect: Slow +20%
Duration: 20s",2.0,2.5
BLU,1,Black Knight's Tour,"Deals unaspected damage to all enemies in a straight line before you with a potency of 200 for the first enemy, and 50% less for all remaining enemies.
Additional Effect: Potency is increased to 400 when enemies are under the effect of Slow. The Slow effect is also removed.
Additional Effect: Bind
Duration: 20s",2.0,2.5
BLU,1,Level 5 Death,"KOs all nearby enemies.
Chance of successful attack is low.
Enemy level must be a multiple of 5. Has no effect on enemies whose level is higher than your own.
Shares a recast timer with Ultravibration.",2.0,180.0
BLU,1,Launcher,"Delivers an attack to all nearby enemies randomly dealing 50%, 30%, 20%, or 10% of their HP.
Has no effect on enemies whose level is higher than your own.",2.0,2.5
BLU,1,Perpetual Ray,"Deals unaspected damage with a potency of 220.
Additional Effect: Stun
Duration: 1s
Ignores target's Stun resistance.",3.0,2.5
BLU,1,Cactguard,"Reduces target party member's damage taken by 5%.
Duration: 6s
Increases damage reduction to 15% when you are under the effect of Aetheric Mimicry: Tank.",1.0,2.5
BLU,1,Revenge Blast,"Deals physical damage with a potency of 50.
Potency is increased to 500 when your HP is below 20%.",2.0,2.5
BLU,1,Angel Whisper,"Resurrects target to a weakened state.
This action does not share a recast timer with any other actions.",10.0,300.0
BLU,1,Exuviation,"Restores own HP and the HP of all nearby party members.
Cure Potency: 50
Additional Effect: Removes one detrimental effect from all nearby party members
Cure potency is increased to 300 when you are under the effect of Aetheric Mimicry: Healer.",2.0,2.5
BLU,1,Reflux,"Deals lightning damage with a potency of 220.
Additional Effect: Heavy +40%
Duration: 10s
Ignores target's Heavy resistance.",2.0,2.5
BLU,1,Devour,"Deals unaspected damage with a potency of 250.
Additional Effect: Increases maximum HP by 20%
Duration: 15s
Increases duration to 70s when you are under the effect of Aetheric Mimicry: Tank.
Additional Effect: Restores an amount of own HP equal to damage dealt
This action does not share a recast timer with any other actions.",1.0,60.0
BLU,1,Condensed Libra,"Afflicts target with Physical Attenuation, Astral Attenuation, or Umbral Attenuation.
Duration: 30s
Physical Attenuation Effect: Increases damage taken from physical attacks by 5%
Astral Attenuation Effect: Increases damage taken from fire-, wind-, and lightning-aspected attacks by 5%
Umbral Attenuation Effect: Increases damage taken from water-, earth-, and ice-aspected attacks by 5%
Only one of these statuses can be applied to a target at a time.",2.0,2.5
BLU,1,Aetheric Mimicry,"Mirror the aetheric properties of your target, granting yourself a beneficial effect corresponding with the target's role.
If target is a tank, grants Aetheric Mimicry: Tank, increasing your defense and augmenting certain blue magic spells.
If target is a DPS, grants Aetheric Mimicry: DPS, increasing critical hit rate and direct hit rate by 20%, as well as augmenting certain blue magic spells.
If target is a healer, grants Aetheric Mimicry: Healer, increasing healing potency by 20% and augmenting certain blue magic spells.
Cannot be cast on self. Effect ends upon reuse.",1.0,2.5
